,video game,username,date,score,review,rating
64,resident-evil-4,Andante,"May 16, 2023",8,"Great Remake, developers could have taken even more risk and tell some parts of the story in an alternative way but this is just subjective criticism. For all those who loved the original game this Remake is not to be missed. All the good things are there, great action feeling, phenomenal pacing, great horror atmosphere, lots of plot twists, variety of game areas, fantastic acting and dialogues....a AAA+ game. Capcom still really knows how to make games.",Positive
65,resident-evil-4,FAHD5,"May 16, 2023",10,Great game in all respects Great game in all respects Great game in all resp,Positive
66,resident-evil-4,Lixev1,"May 15, 2023",10,Very cool game. OP Gameplay and very cool remake! Capcom do very cool remakes i love it!,Positive
67,resident-evil-4,Procrustes,"May 15, 2023",0,"I cant give a good score to a company that uses DRM malwares such as denuvo.Denuvo in, Wallet out.",Negative
68,resident-evil-4,cutt,"May 14, 2023",10,"One of the best games in recent years, can't even call it a remake. The title takes the base of RE4 and expands on in immensely. It cured my gaming impotency for crying out loud.Most of the 0's here are for Lili Gao (Ada's VA) and butthurt re4 original fanboys who are upset they didn't get a 1:1 copypaste for a remake. I agree Gao was bad but not nearly as bad as to give the whole title a 0 AND you can fix it by choosing one of many different VO the game includes.",Positive
69,resident-evil-4,Noicework,"May 14, 2023",10,Finally justice has been served! All those evil and soulless review bombers got what they deserved! Fantastic game!,Positive
70,resident-evil-4,RE4RFOREVER,"May 14, 2023",10,"One of the best (if not the best) remakes of all time, wonderful work by Capcom! RE5 next? I wouldn't mind.",Positive
71,resident-evil-4,sayhey56,"May 14, 2023",10,"2005 original has always been one of my favorite games, but it was never perfect. Even most amazing games can have flaws and so did RE4. Ashley in OG was absolutely awful, remake improves her in every way. Most boss fights are better in remake. Movement is better in remake. Obviously graphics and so on. This is one of the best remakes ever made.",Positive
72,resident-evil-4,Yeaahhh,"May 14, 2023",10,"Original was one of the best games of 2000s and one of the best games ever made, but for obvious reasons it is very much outdated by modern standards in 2023. This great remake improves on pretty much all the shortcomings of the Original and is now the best version of RE4!",Positive
73,resident-evil-4,whocaresnotme,"May 14, 2023",10,Game of the Year 2023!!! Game of the Year 2023!!! Game of the Year 2023!!! Game of the Year 2023!!! Game of the Year 2023!!! Game of the Year 2023!!! Game of the Year 2023!!!,Positive
74,resident-evil-4,greatnesscomes,"May 14, 2023",10,Extremely well made game and one of the better PC versions of past 3 years. Somehow even better than already legendary OG.,Positive
75,resident-evil-4,BestTimesEver,"May 14, 2023",10,Resident Evil 4 Remake is 100% GOTY of 2023 and huge improvement on already great original! I'm also glad that Metacritic FINALLY deleted those fake 0/10 reviews. Phenomenal work Capcom!!!,Positive
76,resident-evil-4,darkhedgehog32,"May 14, 2023",9,"Not a perfect but still great remake. I liked how they improved the action/shooter gameplay of the original making it more realistic and challenging, adding more survival horror elements and atmosphere to the game. What I didn't like is imo not that much new content like, for example, they could add more content from RE 3.5 such as the hookman enemy, and also some cut content, especially absence of the U-3 boss on an island.",Positive
77,resident-evil-4,Rezerwarnditay,"May 13, 2023",10,"Resident evil 4, is the game i try in original, and i play it again this remake,The game is good as original and remake good too, thanks capcom for recreacte this masterpiece again.",Positive
78,resident-evil-4,P4inskiller,"May 12, 2023",6,"The graphics are good and it runs very well on my PC. The shooting mechanics work.  The difficulty on ""Normal"" is too high and in many places unfair and just stressful.  The weapons are too weak. The gameplay and level design is not particularly good and rather boring. ""Thanks"" to mIcrotransactions I was able to level up my weapons so that at least a bit of fun comes up. But even so, it remains a mediocre game with outdated gameplay.",Average
79,resident-evil-4,Gengar16,"May 11, 2023",10,"The game was amazing. the store, gameplay, characters were all new and gave the game a new and improved look.",Positive
80,resident-evil-4,Joe2539,"May 11, 2023",10,very good very good very good very good very good very good very good very good very good very good,Positive
81,resident-evil-4,IamNader,"May  9, 2023",9,"Best remake I played ever, I did not have much hope to this remake but I really glad to say that CAPCOM learns Its lesson after RESIDENT EVIL 3 remake - 9/10",Positive
82,resident-evil-4,Trunks252,"May  8, 2023",9,"While not quite a masterpiece like the original, this is still a great game. You can tell this was carefully crafted with the original in mind. Even the smallest details have mostly been preserved. The game may play differently, but it all comes together to give you the same feeling as playing RE4 again for the first time. The fact that this isn't terrible is some kind of miracle. What holds it back from a perfect score is that it often takes one step forward, one step back in it's design. For every improvement, there is a new negative aspect added along the way. For example, movement is now much less restrictive, yet it feels way more clunky and unresponsive compared to the original. Knives are overall improved, but the guns' crosshair bloom replaces laser sights for more RNG based shooting. Ashley is overall much improved character, but unfortunately her AI has been downgraded. Krauser has been improved with more backstory and dynamic with Leon, the tradeoff being that Saddler has lost all personality and charm. Same with Luis and Ada; Luis is better, but Ada is worse. I am pointing out these negatives to highlight why I still prefer the original. Yes, most of the good stuff has been preserved from the original, which is why I give it such a high score. I don't need to repeat why RE4 is so great as it's been said a million times already. I have had a great time with over 150 hours already. I just can't help but be a little disappointed that Capcom didn't try harder to actually improve what was already there, instead we get these little weird tradeoffs. I could go on and on, but ultimately the game is still great. Just....not quite the masterpiece the original was.",Positive
